DATA LABEL,DESCRIPTION,DATA_TYPE
First Dose,35214,integer
First Dose,35285,integer
First Dose,35332,integer
First Dose,35375,integer
First Dose,35393,integer
First Dose,35412,integer
First Dose,35439,integer
First Dose,35482,integer
First Dose,35540,integer
First Dose,35589,integer
First Dose,35625,integer
First Dose,35644,integer
First Dose,35677,integer
First Dose,35728,integer
First Dose,35776,integer
First Dose,35860,integer
First Dose,35898,integer
First Dose,35945,integer
First Dose,35965,integer
First Dose,35996,integer
First Dose,36048,integer
First Dose,36077,integer
First Dose,36146,integer
First Dose,36195,integer
First Dose,36227,integer
First Dose,36252,integer
First Dose,36295,integer
First Dose,36321,integer
First Dose,36351,integer
First Dose,36395,integer
First Dose,36448,integer
First Dose,36526,integer
First Dose,36548,integer
First Dose,36571,integer
First Dose,36588,integer
First Dose,36631,integer
First Dose,36658,integer
First Dose,36675,integer
First Dose,36697,integer
First Dose,36707,integer
First Dose,36731,integer
First Dose,36763,integer
First Dose,36776,integer
First Dose,36800,integer
First Dose,36836,integer
First Dose,36855,integer
First Dose,36869,integer
First Dose,36888,integer
First Dose,36917,integer
First Dose,36941,integer
First Dose,36978,integer
First Dose,36985,integer
First Dose,0,integer
First Dose,0,integer
First Dose,9,integer
First Dose,16,integer
First Dose,30,integer
First Dose,39,integer
First Dose,46,integer
First Dose,61,integer
First Dose,95,integer
First Dose,117,integer
First Dose,169,integer
First Dose,171,integer
First Dose,191,integer
First Dose,204,integer
First Dose,285,integer
First Dose,362,integer
First Dose,617,integer
First Dose,997,integer
First Dose,1031,integer
First Dose,1351,integer
First Dose,1402,integer
First Dose,1484,integer
First Dose,1664,integer
First Dose,1949,integer
First Dose,2162,integer
First Dose,2372,integer
First Dose,2559,integer
First Dose,2645,integer
First Dose,2719,integer
First Dose,2794,integer
First Dose,3295,integer
First Dose,3528,integer
First Dose,3825,integer
First Dose,3994,integer
First Dose,4181,integer
First Dose,4318,integer
First Dose,4451,integer
First Dose,4637,integer
First Dose,4976,integer
First Dose,5186,integer
First Dose,5319,integer
First Dose,5798,integer
First Dose,5904,integer
First Dose,5993,integer
First Dose,6112,integer
First Dose,6403,integer
First Dose,6491,integer
First Dose,6942,integer
First Dose,7013,integer
First Dose,7093,integer
First Dose,7216,integer
First Dose,7333,integer
First Dose,7439,integer
First Dose,7594,integer
First Dose,7985,integer
First Dose,8031,integer
First Dose,8170,integer
First Dose,8272,integer
First Dose,8360,integer
First Dose,8577,integer
First Dose,8977,integer
First Dose,9125,integer
First Dose,9252,integer
First Dose,9385,integer
First Dose,9567,integer
First Dose,9733,integer
First Dose,9828,integer
First Dose,9950,integer
First Dose,10088,integer
First Dose,10177,integer
First Dose,10264,integer
First Dose,10369,integer
First Dose,10464,integer
First Dose,10744,integer
First Dose,11402,integer
First Dose,11869,integer
First Dose,12141,integer
First Dose,12423,integer
First Dose,12767,integer
First Dose,13078,integer
First Dose,13983,integer
First Dose,14797,integer
First Dose,15742,integer
First Dose,16146,integer
First Dose,16691,integer
First Dose,17745,integer
First Dose,18784,integer
First Dose,19618,integer
First Dose,20333,integer
First Dose,20670,integer
First Dose,20888,integer
First Dose,21077,integer
First Dose,21764,integer
First Dose,22436,integer
First Dose,23116,integer
First Dose,23510,integer
First Dose,23815,integer
First Dose,24046,integer
First Dose,24288,integer
First Dose,24487,integer
First Dose,25261,integer
First Dose,26015,integer
First Dose,26321,integer
First Dose,26492,integer
First Dose,26679,integer
First Dose,26864,integer
First Dose,27077,integer
First Dose,27432,integer
First Dose,27898,integer
First Dose,28258,integer
First Dose,28871,integer
First Dose,28999,integer
First Dose,29493,integer
First Dose,30189,integer
First Dose,30605,integer
First Dose,31506,integer
First Dose,31957,integer
First Dose,32498,integer
First Dose,32733,integer
First Dose,33322,integer
First Dose,33641,integer
First Dose,33826,integer
First Dose,34062,integer
First Dose,34699,integer
First Dose,35150,integer
First Dose,35317,integer
First Dose,35479,integer
First Dose,35696,integer
First Dose,35976,integer
First Dose,36228,integer
First Dose,36416,integer
First Dose,36606,integer
First Dose,36714,integer
First Dose,36823,integer
First Dose,36981,integer
First Dose,38316,integer
First Dose,38609,integer
First Dose,38748,integer
First Dose,38956,integer
First Dose,39007,integer
First Dose,39217,integer
First Dose,40003,integer
First Dose,40149,integer
First Dose,40396,integer
First Dose,40549,integer
First Dose,40735,integer
First Dose,40876,integer
First Dose,40939,integer
First Dose,41024,integer
First Dose,41365,integer
First Dose,41561,integer
First Dose,41706,integer
First Dose,41904,integer
First Dose,42051,integer
First Dose,42125,integer
First Dose,42415,integer
First Dose,42691,integer
First Dose,43088,integer
First Dose,43318,integer
First Dose,43708,integer
First Dose,43873,integer
First Dose,44030,integer
First Dose,44223,integer
First Dose,44452,integer
First Dose,44690,integer
First Dose,44906,integer
First Dose,45126,integer
First Dose,45326,integer
First Dose,45481,integer
First Dose,45559,integer
First Dose,45658,integer
First Dose,45815,integer
First Dose,45927,integer
First Dose,46052,integer
First Dose,46108,integer
First Dose,46182,integer
First Dose,46284,integer
First Dose,46418,integer
First Dose,46570,integer
First Dose,47115,integer
First Dose,47282,integer
First Dose,47335,integer
First Dose,47421,integer
First Dose,47500,integer
First Dose,47581,integer
First Dose,47743,integer
First Dose,47794,integer
First Dose,47901,integer
First Dose,47941,integer
First Dose,47970,integer
First Dose,48055,integer
First Dose,48138,integer
First Dose,48270,integer
First Dose,48365,integer
First Dose,48760,integer
First Dose,48786,integer
First Dose,48815,integer
First Dose,48862,integer
First Dose,48968,integer
First Dose,49118,integer
First Dose,49152,integer
First Dose,49189,integer
First Dose,49221,integer
First Dose,49246,integer
First Dose,49285,integer
First Dose,49339,integer
First Dose,49372,integer
First Dose,49434,integer
First Dose,49492,integer
First Dose,49525,integer
First Dose,49555,integer
First Dose,49596,integer
First Dose,49645,integer
First Dose,49706,integer
First Dose,49756,integer
First Dose,49797,integer
First Dose,49835,integer
First Dose,49869,integer
First Dose,49938,integer
First Dose,49986,integer
First Dose,50096,integer
First Dose,50156,integer
First Dose,50211,integer
First Dose,50263,integer
First Dose,50307,integer
First Dose,50388,integer
First Dose,50448,integer
First Dose,50537,integer
First Dose,50645,integer
First Dose,50732,integer
First Dose,50775,integer
First Dose,50827,integer
First Dose,50915,integer
First Dose,51019,integer
First Dose,51185,integer
First Dose,51261,integer
First Dose,51333,integer
First Dose,51384,integer
First Dose,51447,integer
First Dose,51477,integer
First Dose,51571,integer
First Dose,51675,integer
First Dose,51758,integer
First Dose,51838,integer
First Dose,51888,integer
First Dose,51953,integer
First Dose,52066,integer
First Dose,52147,integer
First Dose,52283,integer
First Dose,52364,integer
First Dose,52464,integer
First Dose,52504,integer
First Dose,52556,integer
First Dose,52657,integer
First Dose,52769,integer
First Dose,52857,integer
First Dose,52960,integer
First Dose,53041,integer
First Dose,53102,integer
First Dose,53188,integer
First Dose,53321,integer
First Dose,53395,integer
First Dose,53531,integer
First Dose,53628,integer
First Dose,53699,integer
First Dose,53759,integer
First Dose,53803,integer
First Dose,53833,integer
First Dose,53907,integer
First Dose,54017,integer
First Dose,54096,integer
First Dose,54178,integer
First Dose,54230,integer
First Dose,54293,integer
First Dose,54370,integer
First Dose,54468,integer
First Dose,54752,integer
First Dose,54820,integer
First Dose,54897,integer
First Dose,54949,integer
First Dose,54981,integer
First Dose,55071,integer
First Dose,55112,integer
First Dose,55241,integer
First Dose,55343,integer
First Dose,55412,integer
First Dose,55463,integer
First Dose,55534,integer
First Dose,55621,integer
First Dose,55676,integer
First Dose,55873,integer
First Dose,55936,integer
First Dose,56046,integer
First Dose,56075,integer
First Dose,56097,integer
First Dose,56161,integer
First Dose,56240,integer
First Dose,56321,integer
First Dose,56358,integer
First Dose,56427,integer
First Dose,56446,integer
First Dose,56473,integer
First Dose,56509,integer
First Dose,56536,integer
First Dose,56561,integer
First Dose,56616,integer
First Dose,56649,integer
First Dose,56667,integer
First Dose,56690,integer
First Dose,56719,integer
First Dose,56762,integer
First Dose,56911,integer
First Dose,56917,integer
First Dose,8,integer
First Dose,81,integer
First Dose,593,integer
First Dose,947,integer
First Dose,1438,integer
First Dose,1614,integer
First Dose,1671,integer
First Dose,2000,integer
First Dose,2655,integer
First Dose,3669,integer
First Dose,4415,integer
First Dose,4625,integer
First Dose,4928,integer
First Dose,5203,integer
First Dose,5822,integer
First Dose,6882,integer
First Dose,7996,integer
First Dose,9305,integer
First Dose,9420,integer
First Dose,11444,integer
First Dose,11825,integer
First Dose,12895,integer
First Dose,14640,integer
First Dose,17088,integer
First Dose,21666,integer
First Dose,26975,integer
First Dose,29113,integer
First Dose,30165,integer
First Dose,32712,integer
First Dose,34983,integer
First Dose,36885,integer
First Dose,39043,integer
First Dose,41573,integer
First Dose,43880,integer
First Dose,46961,integer
First Dose,48993,integer
First Dose,52730,integer
First Dose,55944,integer
First Dose,59360,integer
First Dose,62965,integer
First Dose,65946,integer
First Dose,68878,integer
First Dose,72045,integer
First Dose,76507,integer
First Dose,79402,integer
First Dose,82491,integer
First Dose,85859,integer
First Dose,87772,integer
First Dose,89379,integer
First Dose,90249,integer
First Dose,90685,integer
First Dose,92194,integer
First Dose,95637,integer
First Dose,98757,integer
First Dose,101057,integer
First Dose,102453,integer
First Dose,104692,integer
First Dose,106485,integer
First Dose,108961,integer
First Dose,112248,integer
First Dose,114642,integer
First Dose,116602,integer
First Dose,118413,integer
First Dose,120578,integer
First Dose,122230,integer
First Dose,124612,integer
First Dose,126674,integer
First Dose,128461,integer
First Dose,130578,integer
First Dose,131911,integer
First Dose,133585,integer
First Dose,136280,integer
First Dose,138465,integer
First Dose,142188,integer
First Dose,146564,integer
First Dose,151112,integer
First Dose,155256,integer
First Dose,159434,integer
First Dose,165147,integer
First Dose,172082,integer
First Dose,179557,integer
First Dose,187860,integer
First Dose,195455,integer
First Dose,200725,integer
First Dose,208469,integer
First Dose,215864,integer
First Dose,222194,integer
First Dose,227883,integer
First Dose,234282,integer
First Dose,239328,integer
First Dose,243574,integer
First Dose,248426,integer
First Dose,253128,integer
First Dose,259157,integer
First Dose,265032,integer
First Dose,271515,integer
First Dose,277180,integer
First Dose,281537,integer
First Dose,286121,integer
First Dose,291217,integer
First Dose,297157,integer
