FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073
PLST,NY,622,L6,0,0,3,40131,622L600US36118089,36118089,1,2,36,1779796,89,H1,977309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300,2,999,99999,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,2592992925,99921628,St. Lawrence,St. Lawrence County (part),A,,18183,10289,44.5105581,-74.9438513,6,P,,18183,17408,17025,94,114,98,1,76,775,748,59,374,33,6,267,0,2,0,3,3,0,0,1,0,0,18,9,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,18183,229,17954,17270,16934,88,111,97,1,39,684,668,56,373,32,6,195,0,1,0,1,3,0,0,1,0,0,15,9,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40132,622L600US36119043,36119043,1,2,36,1779796,43,H1,974120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540,1,999,99999,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,94361999,244009,Herkimer,Herkimer County (part),A,,7011,3251,43.0406846,-75.1133976,6,P,,7011,6696,6545,77,15,28,5,26,315,304,63,69,25,0,138,1,0,0,5,0,0,2,0,0,1,9,2,1,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,7011,146,6865,6617,6492,73,9,27,2,14,248,241,60,65,25,0,86,0,0,0,3,0,0,2,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
PLST,NY,622,L6,0,0,3,40133,622L600US36119065,36119065,1,2,36,1779796,65,H1,974131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540,1,999,99999,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,482775781,4305699,Oneida,Oneida County (part),A,,128038,56211,43.1515877,-75.3275131,6,P,,128038,119074,89106,15143,454,9039,63,5269,8964,8442,2445,1128,673,41,3313,195,68,7,458,11,0,16,21,41,25,475,202,32,0,117,5,3,50,20,13,0,16,0,5,2,5,1,2,0,2,0,39,6,0,28,0,0,0,0,0,0,3,0,2,0,0,0,7,2,4,1,0,0,0,1,1,128038,12790,115248,109676,85861,14013,305,8972,43,482,5572,5288,2148,1061,644,41,1049,162,59,7,68,8,0,0,18,22,1,268,144,32,0,36,5,3,5,18,6,0,9,0,2,2,5,1,0,0,0,0,12,6,0,4,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40134,622L600US36120045,36120045,1,2,36,1779796,45,H1,974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48060,1,999,99999,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,220719234,3597691,Jefferson,Jefferson County (part),A,,3352,1894,43.7355492,-76.1128276,6,P,,3352,3218,3154,12,5,14,1,32,134,124,12,70,4,0,37,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3352,90,3262,3158,3133,10,0,12,1,2,104,102,11,68,4,0,18,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40135,622L600US36120067,36120067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,159838761,7627159,Onondaga,Onondaga County (part),A,,23074,9690,43.1749222,-76.3466957,6,P,,23074,21790,20933,354,49,266,9,179,1284,1238,195,299,131,10,572,6,8,0,15,1,0,0,1,0,0,42,15,0,0,7,0,0,8,3,1,0,0,0,5,1,1,0,0,0,0,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23074,691,22383,21485,20749,343,49,262,9,73,898,876,165,286,128,10,270,4,5,0,6,1,0,0,1,0,0,21,11,0,0,6,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40136,622L600US36120075,36120075,1,2,36,1779796,75,H1,974136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,2263379430,927088268,Oswego,Oswego County (part),A,,103443,49800,43.4287622,-76.2305562,6,P,,103443,97830,94967,942,422,610,19,870,5613,5359,689,2095,298,31,2127,23,10,9,50,2,0,19,5,0,1,222,55,8,4,34,35,0,31,9,11,0,8,5,7,2,7,0,0,0,3,3,23,10,0,8,0,0,1,0,1,3,0,0,0,0,0,0,3,3,0,0,0,0,0,6,6,103443,2859,100584,95927,93793,841,393,610,15,275,4657,4501,648,2047,293,27,1425,18,10,9,18,2,0,0,4,0,0,139,51,8,0,7,35,0,4,9,5,0,8,5,0,0,4,0,0,0,3,0,10,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,4
PLST,NY,622,L6,0,0,3,40137,622L600US36121053,36121053,1,2,36,1779796,53,H1,974125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,1696054036,16691322,Madison,Madison County,A,,68016,30551,42.9413498,-75.6861264,6,W,,68016,64297,61504,1120,466,679,11,517,3719,3556,495,1087,273,6,1591,29,4,6,31,6,3,11,10,4,0,117,36,1,1,13,11,1,29,4,3,0,5,0,4,4,0,0,0,5,0,0,33,3,1,9,8,1,0,5,0,0,0,3,1,0,2,0,13,1,9,0,0,2,1,0,0,68016,1673,66343,63333,60965,1071,435,664,11,187,3010,2911,478,1041,263,6,1071,14,3,2,9,6,3,5,7,3,0,75,33,1,0,3,9,0,9,4,3,0,5,0,4,4,0,0,0,0,0,0,15,0,1,1,6,1,0,5,0,0,0,1,0,0,0,0,9,1,8,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40138,622L600US36121065,36121065,1,2,36,1779796,65,H1,974131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46540,1,999,99999,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,402197828,522754,Oneida,Oneida County (part),A,,16139,7207,42.991863,-75.4563527,6,P,,16139,15392,15004,87,53,110,5,133,747,725,92,225,60,5,317,5,4,0,7,5,0,3,0,2,0,19,7,2,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16139,269,15870,15240,14928,87,53,107,4,61,630,617,90,223,60,5,223,5,3,0,1,5,0,2,0,0,0,13,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40139,622L600US36121077,36121077,1,2,36,1779796,77,H1,974137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580,2,999,99999,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,1370172493,25403080,Otsego,Otsego County (part),A,,40811,19801,42.6197742,-75.0879882,6,P,,40811,38558,35923,1176,103,685,11,660,2253,2113,310,513,227,11,952,13,6,0,46,0,0,8,3,16,8,111,53,7,0,9,3,0,17,3,6,0,3,0,4,1,3,2,0,0,0,0,15,0,0,7,0,2,0,4,0,0,2,0,0,0,0,0,14,9,5,0,0,0,0,0,0,40811,1951,38860,37212,35197,1089,94,679,7,146,1648,1565,286,505,227,11,481,7,6,0,22,0,0,3,2,12,3,61,38,5,0,3,3,0,3,3,1,0,1,0,0,1,3,0,0,0,0,0,10,0,0,2,0,2,0,4,0,0,2,0,0,0,0,0,12,9,3,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40140,622L600US36122007,36122007,1,2,36,1779796,7,H1,974102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13780,1,999,99999,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,1456903519,19527900,Broome,Broome County (part),A,,60095,27926,42.1767569,-75.8009937,6,P,,60095,56579,54564,963,126,455,12,459,3516,3319,568,994,239,25,1374,23,12,3,64,3,0,4,2,7,1,169,71,15,2,13,15,0,19,14,2,0,1,3,4,4,2,0,0,3,1,0,26,11,0,8,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,60095,1412,58683,55761,54127,878,109,450,9,188,2922,2778,519,953,228,25,974,16,12,2,38,3,0,1,2,5,0,132,68,14,2,4,15,0,5,14,2,0,1,0,1,4,1,0,0,0,1,0,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40141,622L600US36122017,36122017,1,2,36,1779796,17,H1,974107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,1444814508,9512962,Chenango,Chenango County (part),A,,36293,18412,42.3979686,-75.5750868,6,P,,36293,34251,33335,301,97,219,15,284,2042,1955,259,665,89,7,888,4,0,6,17,2,0,1,4,11,2,69,26,8,0,13,1,3,10,6,0,0,0,0,1,0,1,0,0,0,0,0,14,4,0,5,0,0,0,3,0,0,2,0,0,0,0,0,4,2,2,0,0,0,0,0,0,36293,885,35408,33702,33021,291,68,210,15,97,1706,1650,240,651,88,7,636,2,0,6,3,2,0,0,4,11,0,46,20,8,0,13,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40142,622L600US36122025,36122025,1,2,36,1779796,25,H1,974111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,1862759146,46405903,Delaware,Delaware County (part),A,,21596,14380,42.1513181,-75.1982225,6,P,,21596,20368,19419,454,54,211,4,226,1228,1167,140,336,92,2,566,2,2,1,14,0,0,3,0,4,5,50,10,5,1,12,0,0,9,8,1,1,0,0,0,0,2,1,0,0,0,0,9,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,21596,759,20837,19885,19114,444,41,210,4,72,952,923,131,333,91,2,350,2,2,1,7,0,0,3,0,1,0,23,6,5,1,2,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40143,622L600US36122077,36122077,1,2,36,1779796,77,H1,974137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580,2,999,99999,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,360443356,1467334,Otsego,Otsego County (part),A,,7516,3988,42.4302497,-75.307538,6,P,,7516,7140,7007,53,9,38,0,33,376,358,41,118,28,2,159,1,0,1,5,0,0,0,1,1,1,14,4,2,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,7516,182,7334,7033,6931,45,9,35,0,13,301,295,40,106,28,2,110,1,0,1,5,0,0,0,1,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40144,622L600US36123007,36123007,1,2,36,1779796,7,H1,974102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13780,1,999,99999,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,252744937,5277810,Broome,Broome County (part),A,,133420,62414,42.102338,-75.9777454,6,P,,133420,123867,99321,11672,416,8892,72,3494,9553,8826,2446,1598,910,41,2923,242,76,46,449,4,0,19,25,35,12,642,259,46,13,154,27,8,52,17,11,7,6,2,16,1,14,1,0,6,2,0,77,8,3,52,0,10,0,0,0,0,2,0,0,1,1,0,8,3,0,5,0,0,0,0,0,133420,8827,124593,117767,97270,10623,290,8862,55,667,6826,6445,2211,1486,891,37,1279,210,70,34,169,4,0,4,23,26,1,359,187,39,13,44,22,1,8,12,8,4,5,0,3,1,9,1,0,0,2,0,19,7,3,3,0,5,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40145,622L600US36124007,36124007,1,2,36,1779796,7,H1,974102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13780,1,999,99999,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,117946363,304276,Broome,Broome County (part),A,,5168,2229,42.2034901,-76.0320786,6,P,,5168,4899,4789,49,14,25,0,22,269,267,39,93,13,4,114,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168,46,5122,4870,4776,46,14,25,0,9,252,250,39,87,13,4,106,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40146,622L600US36124015,36124015,1,2,36,1779796,15,H1,974106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300,1,236,99999,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,635388193,7541711,Chemung,Chemung County (part),A,,74907,34920,42.1002998,-76.8041907,6,P,,74907,69690,61925,5269,220,1386,14,876,5217,4900,1819,1134,313,24,1423,47,9,2,109,1,3,10,1,2,3,292,132,14,3,53,18,0,51,3,5,1,2,0,0,4,0,3,0,0,0,3,22,8,0,12,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,74907,2777,72130,67802,61074,4965,178,1380,14,191,4328,4151,1715,1095,305,24,911,36,9,0,48,0,3,2,1,0,2,172,107,14,3,25,12,0,4,0,1,1,1,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0
PLST,NY,622,L6,0,0,3,40147,622L600US36124107,36124107,1,2,36,1779796,107,H1,974151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13780,1,999,99999,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,1343600014,11044570,Tioga,Tioga County,A,,48455,21787,42.1439829,-76.3205821,6,W,,48455,45880,44557,452,75,379,18,399,2575,2458,296,900,176,18,999,4,3,0,23,0,0,6,6,12,15,89,36,13,5,6,2,0,17,2,0,3,2,2,0,0,0,0,1,0,0,0,28,10,7,0,1,0,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,48455,1117,47338,45231,44195,434,62,370,12,158,2107,2026,285,871,164,17,659,0,0,0,7,0,0,2,6,4,11,61,36,11,5,2,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,20,10,5,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40148,622L600US36125023,36125023,1,2,36,1779796,23,H1,974110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18660,2,296,99999,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,388964590,1011373,Cortland,Cortland County (part),A,,30061,13105,42.5476238,-76.1646147,6,P,,30061,28310,25758,817,89,951,10,685,1751,1682,370,491,130,8,624,19,2,0,24,2,0,4,5,0,3,53,18,2,3,8,4,0,7,9,0,0,0,0,1,0,1,0,0,0,0,0,10,2,0,3,1,0,0,0,0,0,1,0,0,0,3,0,6,5,1,0,0,0,0,0,0,30061,1276,28785,27370,25428,759,81,941,2,159,1415,1369,345,482,128,8,375,15,2,0,6,2,0,1,5,0,0,42,18,2,3,2,2,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40149,622L600US36125109,36125109,1,2,36,1779796,109,H1,974152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27060,1,296,99999,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,1229316849,43785776,Tompkins,Tompkins County,A,,105740,46884,42.4609412,-76.4786056,6,W,,105740,97041,78657,4597,353,10532,47,2855,8699,8087,1413,1341,1611,43,3233,98,50,7,196,1,0,36,15,42,1,523,172,44,8,92,25,6,65,25,44,9,1,9,2,0,14,2,1,0,0,4,74,12,4,33,2,8,1,0,4,0,6,0,3,1,0,0,11,2,6,0,0,3,0,4,4,105740,7077,98663,92403,76737,4274,248,10487,35,622,6260,5918,1327,1279,1568,37,1449,90,45,7,63,1,0,14,15,22,1,304,145,44,8,25,24,6,1,25,6,4,1,8,0,0,5,2,0,0,0,0,23,10,1,1,2,0,0,0,4,0,1,0,3,1,0,0,11,2,6,0,0,3,0,4,4
PLST,NY,622,L6,0,0,3,40150,622L600US36126011,36126011,1,2,36,1779796,11,H1,974104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12180,2,532,99999,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,1014628494,91695396,Cayuga,Cayuga County (part),A,,51477,24973,42.8308971,-76.5281784,6,P,,51477,48239,44146,2719,228,274,30,842,3238,3080,995,642,123,36,1138,40,6,1,67,2,1,12,10,4,3,138,66,9,0,28,1,0,19,3,2,0,0,0,2,0,5,0,0,0,0,3,19,13,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51477,2167,49310,46769,43582,2554,157,272,30,174,2541,2437,940,620,118,31,627,40,6,1,42,2,1,0,9,0,0,100,62,5,0,20,0,0,4,3,1,0,0,0,0,0,3,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
PLST,NY,622,L6,0,0,3,40151,622L600US36126017,36126017,1,2,36,1779796,17,H1,974107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,869579393,3533955,Chenango,Chenango County (part),A,,10927,5798,42.6293086,-75.6452082,6,P,,10927,10376,10196,56,29,26,0,69,551,524,52,193,21,1,252,2,0,0,0,0,0,0,0,2,1,15,10,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,5,1,0,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,10927,232,10695,10249,10132,54,25,26,0,12,446,429,50,192,21,1,163,0,0,0,0,0,0,0,0,2,0,13,10,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40152,622L600US36126023,36126023,1,2,36,1779796,23,H1,974110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18660,2,296,99999,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,902853363,6099265,Cortland,Cortland County (part),A,,16748,7709,42.619006,-76.0523398,6,P,,16748,15827,15492,78,35,77,5,140,921,884,88,359,29,4,393,4,1,0,4,0,0,1,1,0,0,32,11,4,0,6,0,0,5,1,2,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,16748,382,16366,15601,15373,70,32,77,4,45,765,747,86,355,27,4,267,3,1,0,3,0,0,0,1,0,0,18,5,4,0,4,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40153,622L600US36126067,36126067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,643195915,40555447,Onondaga,Onondaga County (part),A,,52866,24637,42.9775922,-76.3060971,6,P,,52866,50230,48190,783,268,598,10,381,2636,2489,389,703,272,12,1009,27,15,2,35,5,0,6,10,4,0,132,38,15,0,27,12,0,11,9,12,0,0,0,5,1,2,0,0,0,0,0,15,2,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52866,1354,51512,49518,47823,735,242,591,9,118,1994,1896,347,681,272,10,518,23,14,2,16,3,0,2,8,0,0,91,34,15,0,16,12,0,1,9,1,0,0,0,1,0,2,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,622,L6,0,0,3,40154,622L600US36127067,36127067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,736677219,7027097,Onondaga,Onondaga County (part),A,,137436,59297,43.1203127,-76.0957575,6,P,,137436,129438,118061,4556,546,4867,20,1388,7998,7537,1461,1748,899,48,2979,82,65,13,157,10,0,25,10,30,10,406,146,27,1,95,21,0,48,14,22,2,2,2,11,1,4,5,0,0,1,4,47,9,6,26,1,0,0,2,1,0,2,0,0,0,0,0,8,3,3,0,2,0,0,0,0,137436,4406,133030,126993,116793,4368,482,4834,10,506,6037,5775,1383,1691,870,45,1522,63,61,13,74,10,0,6,10,25,2,244,113,23,1,29,21,0,8,14,15,2,2,2,10,0,1,2,0,0,1,0,15,4,4,3,1,0,0,2,0,0,1,0,0,0,0,0,3,1,0,0,2,0,0,0,0
PLST,NY,622,L6,0,0,3,40155,622L600US36128067,36128067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,313274941,5468591,Onondaga,Onondaga County (part),A,,128090,56664,43.0480557,-76.1388335,6,P,,128090,118396,80734,26902,1279,5454,34,3993,9694,8961,2556,1555,736,70,2917,286,63,25,618,12,4,35,19,36,29,660,325,48,2,129,20,2,54,27,28,0,1,0,12,3,7,2,0,0,0,0,63,12,3,41,0,2,0,1,2,0,2,0,0,0,0,0,10,3,5,0,1,0,1,0,0,128090,9708,118382,111862,78959,25713,1130,5420,21,619,6520,6086,2341,1468,717,53,973,254,59,25,125,11,2,14,16,25,3,411,248,43,2,37,15,2,8,27,15,0,1,0,6,2,5,0,0,0,0,0,18,9,1,6,0,1,0,1,0,0,0,0,0,0,0,0,5,3,0,0,1,0,1,0,0
PLST,NY,622,L6,0,0,3,40156,622L600US36129067,36129067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,163040962,9834549,Onondaga,Onondaga County (part),A,,135050,61055,43.0594526,-76.1852102,6,P,,135050,123975,85314,24352,1222,9050,65,3972,11075,10176,3297,1713,819,47,3151,308,104,20,569,26,4,30,26,35,27,794,384,66,25,154,20,6,72,32,17,1,0,1,9,1,6,0,0,0,0,0,99,19,0,50,1,16,0,2,2,0,8,0,0,0,0,1,6,6,0,0,0,0,0,0,0,135050,10413,124637,116962,82966,23251,1037,9012,57,639,7675,7075,3012,1591,803,45,987,274,95,20,162,18,4,7,22,29,6,546,317,62,25,54,17,6,15,32,11,1,0,1,3,1,1,0,0,0,0,0,49,16,0,15,1,10,0,2,1,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0
